URL,Reference,Description,Sizes,Inventory,Image,Color
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/jumpsuits/structured-sweetheart-neckline-jumpsuit_87070423,87070423,"The classic piece reinvented in its most groundbreaking version. Its structured sweetheart neckline gives it a unique and special touch that will not make you go unnoticed. Fitted design. Long design. Strapless. Sweetheart neckline. Sleeveless. Back zipper closure. Party and ceremony collection. Inner lining. Items from the CAPSULE collection can be exchanged or returned within 14 days from the date of shipment. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","XS, S, M, L","Last Few Items, Available, Last Few Items, Last Few Items",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/jumpsuits/suit-style-linen-jumpsuit_17041217,17041217,100% linen fabric. Long design. Straight design. Suit style. Low neckline. Buckle detail on the back. Front button closure. 100% cotton lining.,"XXS, XS, S, M, L, XL, XXL","Available, Available, Available, Available, Available, Available, Available",,Off White
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/linen-shirt-dress-with-belt_87037181,87037181,Linen blend fabric. A-line design. Midi design. Shirt Collar. Sleeveless. Belt loops. Belt buckle fastening. Front button closure.,"4, 6, 8","Not Available, Last Few Items, Not Available",,Brown
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/linen/asymmetrical-floral-linen-dress_87037902,87037902,100% linen fabric. Midi design. Straight design. Floral print. Asymmetric neckline. Short sleeve. Draped waist. Side zipper closure. Side slit at hem. Selection Collection.,"2, 4, 6, 8, 10","Not Available, Last Few Items, Last Few Items, Available, Last Few Items",,Mustard
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/linen/linen-dress-with-puffed-hem_87037903,87037903,100% linen fabric. Midi design. A-line design. Strapless. Sleeveless. Bubble hem. Back zipper closure. Selection Collection.,"2, 4, 6, 8","Last Few Items, Last Few Items, Available, Available",,Pastel Yellow
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/long/short-sleeved-denim-jumpsuit_87064081,87064081,Denim-style cotton fabric. Straight design. Long design. Shirt Collar. Short sleeve. Bow on the waist. Two front pockets. Zip fastening on the front section.,"XS, S, M, L, XL","Available, Available, Available, Last Few Items, Last Few Items",,Open Blue
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/maternity-denim-dungarees_87010218,87010218,Denim-style cotton fabric. Long design. Straight design. Straight neckline. Crossover straps on the back. Two side patch pockets. Two pockets with button on the back. Side button fastening. Inseam 26.77 in. We recommend you buy your usual size. Provides comfort and freedom of movement. Maternity. The model is 1.78 tall and is wearing a size 36. Medium size. Exclusive Online.,"XS, S, M, L, XL","Available, Available, Not Available, Not Available, Last Few Items",,Medium Blue
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/maternity-denim-dungarees_87050219,87050219,Denim-style cotton fabric. Long design. Straight design. Straight neckline. Crossover straps on the back. Two side patch pockets. Two patch pockets at the back. Side button fastening. Inseam 26.77 in. We recommend you buy your usual size. Provides comfort and freedom of movement. Maternity. The model is 1.78 tall and is wearing a size 36. Sleeveless.,"XS, S, M, L, XL","Available, Not Available, Not Available, Not Available, Not Available",,Black denim
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/midi/abstract-print-midi-dress_87009084,87009084,Midi design. Straight design. Abstract-print. V-neck. Sleeveless. Thin Straps. Knot adjustable straps. Side zipper closure.,"2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,Pastel Pink
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/online-exclusives/lyocell-wrap-dress_87017195,87017195,Lyocell-blend fabric. Wrap design. Straight design. Short design. V-neck. Wide straps. No closure. Exclusive Online.,"2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,Khaki
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/online-exclusives/lyocell-wrap-dress_87017195?c=05,87017195,Lyocell-blend fabric. Wrap design. Straight design. Short design. V-neck. Wide straps. No closure. Exclusive Online.,"2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,Ecru
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/party/pleated-three-quarter-sleeve-dress_87015733,87015733,"Fluid fabric. Pleated fabric. Straight design. Midi design. Round neck. Three quarter flared sleeve. Party and ceremony collection. Ramadan Collection. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","2, 4, 6, 8, 10","Not Available, Last Few Items, Available, Last Few Items, Last Few Items",,Red
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/short-dress-with-floral-detail_87032546,87032546,Lightweight fabric. A-line design. Short design. Low neckline. Thin Straps. Back zipper closure. Floral applique. Inner lining.,"2, 4, 6, 8, 10","Not Available, Not Available, Not Available, Not Available, Not Available",,Red
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/wedding-guest/devore-floral-dress_87007191,87007191,"Devore fabric. Fitted design. Long design. Floral print. V-neck. Thin Straps. Back neckline. No closure. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony. White color is exclusive online.","2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,Off White
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/wedding-guest/devore-floral-dress_87007191?c=32,87007191,"Devore fabric. Fitted design. Long design. Floral print. V-neck. Thin Straps. Back neckline. No closure. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony. White color is exclusive online.","2, 4, 6, 8, 10","Available, Available, Available, Available, Last Few Items",,Chocolate
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/wedding-guest/fringed-dress-with-low-back_17041232,17041232,"This dress embodies modern elegance with its meticulously crafted fringes that create fluid and sophisticated movement. The thin straps criss-crossed at the back offer a graceful design that enhances the dress's structure, while the deep back neckline adds a touch of refined sensuality. Its midi length provides the perfect balance between contemporary style and timelessness. Fringe design. Fitted design. Midi design. Draped neckline. Sleeveless. Thin crossed straps at the back. V-neckline in the back. Back zipper closure. Inner lining. Items from the CAPSULE collection can be exchanged or returned within 14 days from the date of shipment.","2, 4, 6, 8, 10","Not Available, Not Available, Available, Available, Last Few Items",,Turquoise
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/wedding-guest/gradient-effect-pleated-dress_87034782,87034782,"Pleated design. Long design. Straight design. Ombre. Shiny finish. Asymmetric neckline. Sleeveless. Decorative band. Side zipper closure. Inner lining. Ramadan Collection. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","2, 4, 6, 8, 10","Not Available, Not Available, Not Available, Not Available, Not Available",,Coffee
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/wedding-guest/scoop-back-sequin-dress_17061230,17061230,"This dress is a statement of glamor and sophistication, covered in golden sequins that capture the light with every movement. The open back adds a touch of sensuality and modernity, creating a perfect balance between elegance and boldness. This piece is ideal for those who wish to stand out at special events with a style that radiates luxury. Sequin fabric. Straight design. Long design. Round neck. Sleeveless. Wide straps. Back zipper closure. Items from the CAPSULE collection can be exchanged or returned within 14 days from the date of shipment.","2, 4, 6, 8","Available, Available, Available, Available",,Pastel Yellow
